Datetime,Tweet Id,Text
2021-10-26 18:32:56+00:00,1453067134016294913,"With Elections just ONE WEEK AWAY, make sure you are ready to Vote! #VAGov 🇺🇸 https://t.co/lUgvKnGVXc"
2021-10-26 14:21:00+00:00,1453003735635042319,Mike Pence to Speak on Educational Freedom in Virginia | https://t.co/iy21UAldIr https://t.co/4R2bx5gqGh
2021-10-25 14:58:32+00:00,1452650790749888513,"Proud to join @MichelleSteelCA last week &amp; stand with her for re-election to the US House! With Michelle’s strong support of lower taxes, a secure border &amp; creating jobs, we’re going to take back the House in 2022 &amp; bring America all the way back! #CA48 
https://t.co/YQI7gbxj2Y https://t.co/sDfYFDhELt"
2021-10-25 14:49:07+00:00,1452648422821937164,Former VP Mike Pence to speak at Ashbrook Center fundraiser Oct. 29 | News | https://t.co/ZYnfC7rZp9 https://t.co/XZ2SUUmxzF
2021-10-22 20:03:20+00:00,1451640333968809997,"Patriots must speak out for our students, our families and our freedom | @WashTimes 

https://t.co/WKbQa7uiTQ"
2021-10-22 18:40:14+00:00,1451619421483683843,"Indiana Invites Chicago Cops To Move To State: We’re Hiring! 🇺🇸
 https://t.co/zImsnbeVIj"
2021-10-22 18:16:50+00:00,1451613531854540853,Great to be with some of the brave men and women of California Law Enforcement! #BackTheBlue https://t.co/d6S1J0QR1X
2021-10-22 18:05:38+00:00,1451610714389549064,.@CondoleezzaRice is a Great American!🇺🇸 https://t.co/NCAKHeg70F
2021-10-21 23:45:22+00:00,1451333824571396097,In California and had to stop at In-N-Out Burger! 🇺🇸 https://t.co/3UdzaOcWMV
2021-10-21 17:27:26+00:00,1451238713883779077,https://t.co/xr6xtxVnfs
2021-10-20 21:18:46+00:00,1450934540923387907,"For even more from former Border Patrol Chief Rodney Scott, Check Out my interview with him on the latest edition of my podcast @AmericanFreedom sponsored by @yaf ! 🇺🇸https://t.co/3EaA4twcUY… https://t.co/Bf4p3wJeRa"
2021-10-19 14:16:46+00:00,1450465954832519175,Pence Group Urges Supreme Court to Hear School Football Prayer Case | https://t.co/iy21UAldIr https://t.co/okylMpFWvq
2021-10-18 22:08:00+00:00,1450222155036250113,It's SHOCKING to think that the Patriot Act is being used to target parents for expressing concern about curriculum at their local schools. The Justice Dept should rip up that memorandum &amp; take 3 steps back from even suggesting they would use it to investigate concerned parents. https://t.co/Bh1IsEMcfi
2021-10-18 22:04:00+00:00,1450221148915093508,"If you let Americans keep more of what they earn, you make our tax code more competitive for American businesses, you’re going see growth like the 7 million good paying jobs created under our Administration and the hundreds of billions of dollars re-shored onto the United States. https://t.co/gOpAraibMU"
2021-10-18 21:56:34+00:00,1450219276976246784,"The news of a Chinese hypersonic weapon traveling around the globe is just the latest reason why we were right in our Administration to make the largest increase investment in our National Defense since the days of Ronald Reagan, including establishing the Space Force. https://t.co/tV8OvNaecW"
2021-10-18 21:53:38+00:00,1450218540376657920,The massive $3.5 trillion spending bill the Big Government Socialists want to advance includes $2 trillion in TAX INCREASES! This bill is going to make America even more vulnerable on issues just like the current supply chain crisis. https://t.co/WlXOqB8X0a
2021-10-18 18:21:12+00:00,1450165078540570633,"Proud to support a great Conservative and the next Governor of the Old Dominion, @GlennYoungkin! Get out and VOTE Virginia! 🇺🇸 #VAGov 

https://t.co/NfXjZjyh7L https://t.co/SCkS8DPnUh"
2021-10-18 18:06:23+00:00,1450161350857170950,Joining @AmericanFreedom Advisory Board Member @larry_kudlow LIVE on the Kudlow Show at 4PM! You won’t want to miss it!
2021-10-18 14:51:15+00:00,1450112246282129409,"Colin Powell was a true American Patriot who served our Nation with distinction in uniform, as a four-star general, National Security Advisor, Chairman of the Joint Chiefs and as  65th Secretary of State. Karen and I are praying for his wife, Alma, and the entire Powell family."
2021-10-17 16:49:28+00:00,1449779608388358147,Pence calls on Biden to show 'strength' on North Korea and China - Washington Times https://t.co/ymezs4vlvv
