Datetime,Tweet Id,Text
2021-10-28 00:44:19+00:00,1453522986464681989,Picard Suspended From Twitter For Saying He Sees Only Four Lights  https://t.co/uDUHRy1qF3
2021-10-28 00:35:25+00:00,1453520747608125445,I want an ornithopter from Dune
2021-10-27 23:46:04+00:00,1453508324691955716,"The states matter. A feature, not a bug, of the system. https://t.co/UYPcGelKQn"
2021-10-27 23:44:05+00:00,1453507827947933700,Well this is good news. https://t.co/0OsvBFzusq
2021-10-27 22:15:58+00:00,1453485653505814528,I actually would be surprised if Trump went to Virgina before the election. The odds are still in McAuliffe’s favor and it’s be easy to blame Trump for Youngkin’s loss. Trump can blame Youngkin for not having Trump campaign if Trump doesn’t show up and McAuliffe wins.
2021-10-27 22:12:35+00:00,1453484801139347464,"I love nature, but not enough to switch to paper straws."
2021-10-27 22:00:25+00:00,1453481738848677888,@MichaelDuncan Good bourbon
2021-10-27 20:38:47+00:00,1453461195349020673,This sort of opinion piece infuriates me because of the near silence when Abrams and Democrats were politicizing the Braves and the boycott of the All Star game. https://t.co/GpyG0lircI
2021-10-27 20:33:07+00:00,1453459768031551489,😂😂😂 https://t.co/WQe8q6YHj8
2021-10-27 20:01:45+00:00,1453451874804322307,@ErikReed BEACHFRONT AVENUE
2021-10-27 19:42:56+00:00,1453447140181696518,"📣 New Podcast! ""S10 EP182: Hour 1 - The First Rule of Holes"" on @Spreaker https://t.co/boKGcVdr9D"
2021-10-27 19:37:49+00:00,1453445851519627264,"📣 New Podcast! ""S10 EP182: Hour 2 - Merrick Garland Gets Grilled"" on @Spreaker https://t.co/ET5ZnagIfD"
2021-10-27 19:30:26+00:00,1453443992436232201,"📣 New Podcast! ""S10 EP182: Hour 3 - Everything You Need to Know About the Anti-Facebook Campaign"" on @Spreaker https://t.co/r0ql9i3375"
2021-10-27 18:55:22+00:00,1453435168077799426,@RepRibble @SenRickScott good point
2021-10-27 18:51:22+00:00,1453434163047059461,"The most absurd thing you will read today.  @USATODAY reports the owner of the Texans used an ""anti-Asian slur"" in a speech. The paper won't report what slur he used. He said, ""I’m sorry that we couldn’t get together last year, because of the China Virus."" https://t.co/xGxsNyuP0I"
2021-10-27 17:24:40+00:00,1453412345452142595,Sad to hear @SenRickScott is supporting drafting our daughters.  Call your Senator and tell him/her to oppose changing the selective service to include women.  Call 877-702-3050 to take action.
2021-10-27 16:33:12+00:00,1453399391038025732,"There's been a real uptick in small, long-dormant accounts of progressives going after me on Twitter, mostly for talking about Virginia.  The bots have been activated."
2021-10-27 16:32:12+00:00,1453399139631439877,"@ArtVandelay02 @recteq_official I'm a really big fan.  I have a large big green egg, but I finally wanted something that didn't take all day to get going.  I just turn it on with my cell phone."
2021-10-27 16:24:00+00:00,1453397075413151751,@kblumthal working on it.
2021-10-27 15:38:14+00:00,1453385557502009362,"My goodness the progressives really reacted viscerally to this, but good luck avoiding it.  This will be the message and it is all thanks to Biden. https://t.co/9YNzugJLx3"
